0.133815633421	0.107164292434	0.39768704469
0.133820261564	0.107160047898	0.397688885713
0.133837143025	0.107147598765	0.397694842174
0.133877738339	0.107123570451	0.397707390372
0.133956096849	0.10708593517	0.397729404177
0.134087497263	0.107033744701	0.397763531868
0.134287165595	0.106966472709	0.397811562
0.134569003674	0.106883507704	0.397874938877
0.135422702849	0.106666747482	0.39804976048
0.136008851648	0.106530762355	0.398160987703
0.136705628689	0.106375049921	0.398287341759
0.137512931286	0.106198893217	0.398428128069
0.138428410654	0.106001846651	0.398582717435
0.139447904401	0.105783727815	0.398750680167
0.140565825416	0.105544581787	0.398931897633
0.141775542828	0.105284619564	0.3991265404
0.144441085382	0.104703464456	0.399557982305
0.145882212049	0.104382871528	0.399795985236
0.147386577997	0.104042590575	0.400049586596
0.148948530619	0.103682790651	0.40031915511
0.150563535731	0.103303577667	0.4006048503
0.152228257298	0.102904976531	0.400906624612
0.153940561982	0.102486900561	0.401224258358
0.15569946756	0.102049120595	0.401557423958
0.157505040189	0.101591247611	0.401905762441
0.16126070245	0.100612900357	0.40264686079
0.163214520211	0.100090949287	0.403040510702
0.165221976255	0.0995460084258	0.40344701613
0.167285334111	0.0989771497779	0.403870003523
0.169406654757	0.0983834161005	0.404309108074
0.173829617052	0.0971174976081	0.405239105371
0.176133289681	0.0964434715356	0.405731871318
0.183413764912	0.0942472302427	0.407331761105
0.185960812856	0.0934547315884	0.407907899458
0.188565406407	0.0926310057029	0.408506262323
0.191225537641	0.0917755303615	0.409127126569
0.196703584748	0.0899674729763	0.410436986355


0.133815633421	0.107164292434	0.39768704469
0.133820261564	0.107160047898	0.397688885713
0.133837143025	0.107147598765	0.397694842174
0.133877738339	0.107123570451	0.397707390372
0.133956096849	0.10708593517	0.397729404177
0.134087497263	0.107033744701	0.397763531868
0.134287165595	0.106966472709	0.397811562
0.134569003674	0.106883507704	0.397874938877
0.135422702849	0.106666747482	0.39804976048
0.136008851648	0.106530762355	0.398160987703
0.136705628689	0.106375049921	0.398287341759
0.137512931286	0.106198893217	0.398428128069
0.138428410654	0.106001846651	0.398582717435
0.139447904401	0.105783727815	0.398750680167
0.140565825416	0.105544581787	0.398931897633
0.141775542828	0.105284619564	0.3991265404
0.144441085382	0.104703464456	0.399557982305
0.145882212049	0.104382871528	0.399795985236
0.147386577997	0.104042590575	0.400049586596
0.148948530619	0.103682790651	0.40031915511
0.150563535731	0.103303577667	0.4006048503
0.152228257298	0.102904976531	0.400906624612
0.153940561982	0.102486900561	0.401224258358
0.15569946756	0.102049120595	0.401557423958
0.157505040189	0.101591247611	0.401905762441
0.16126070245	0.100612900357	0.40264686079
0.163214520211	0.100090949287	0.403040510702
0.165221976255	0.0995460084258	0.40344701613
0.167285334111	0.0989771497779	0.403870003523
0.169406654757	0.0983834161005	0.404309108074
0.173829617052	0.0971174976081	0.405239105371
0.176133289681	0.0964434715356	0.405731871318
0.183413764912	0.0942472302427	0.407331761105
0.185960812856	0.0934547315884	0.407907899458
0.188565406407	0.0926310057029	0.408506262323
0.191225537641	0.0917755303615	0.409127126569
0.196703584748	0.0899674729763	0.410436986355


0.13381541822	0.107164422679	0.397687052626
0.133819960827	0.107160200355	0.397688868607
0.133836783136	0.107147723306	0.397694717881
0.133877337752	0.107123705602	0.397707153061
0.133955698976	0.107086108503	0.397728745838
0.134087158881	0.107033939313	0.39776225878
0.13428691874	0.106966655322	0.39780949283
0.134568864042	0.106883658635	0.397871857289
0.135422736002	0.106666850329	0.398044398963
0.136008936109	0.106530845803	0.398154454788
